"","Rockiness","Sandiness","VallyBotFlat","PPTann","Loaminess","cvTemp","T0"
"1",1.03153384796139,0.571682680578096,-0.593966663263337,-0.00598151697594343,-0.213453511442953,-1.05607314772922,0.537814768720486
"2",1.45588340098502,0.571682680578096,-0.593966663263337,-0.00598151697594343,-0.213453511442953,-1.05607314772922,0.537814768720486
"3",1.31443354997714,0.571682680578096,-0.593966663263337,-0.0454560814569519,-0.213453511442953,-1.05607314772922,-0.34045509410433
"4",0.465734443929871,0.571682680578096,-0.593966663263337,-0.0612459072493553,-0.213453511442953,-1.05607314772922,-0.834899261701423
"5",-0.241514811109522,0.571682680578096,-0.593966663263337,-0.108615384626565,-0.213453511442953,-1.05607314772922,-0.92194465954082
"6",1.5973332519929,0.571682680578096,-0.593966663263337,0.436133605211351,-0.213453511442953,-1.05607314772922,0.199627108648833
"7",1.5973332519929,0.571682680578096,-0.593966663263337,0.47560816969236,-0.213453511442953,-0.861979447223606,0.155683789725518
"8",0.465734443929871,0.571682680578096,-0.593966663263337,0.491397995484763,-0.213453511442953,-0.861979447223606,1.76797991515301
"9",-0.100064960101643,0.571682680578096,-0.593966663263337,0.467713256796158,-0.213453511442953,-1.05607314772922,1.34842446252714
"10",-0.382964662117401,0.571682680578096,-0.593966663263337,0.349289563353133,-0.213453511442953,-1.05607314772922,-1.12977376809154
"11",1.88023295400866,0.571682680578096,-0.593966663263337,0.47560816969236,-0.213453511442953,-0.473792046212386,-0.474089893071614
"12",1.03153384796139,0.571682680578096,-0.593966663263337,0.15191674094809,-0.213453511442953,-0.473792046212386,0.776766698484283
"13",0.465734443929871,0.571682680578096,-0.593966663263337,0.167706566740494,-0.213453511442953,-0.473792046212386,-0.8634004731465
"14",1.88023295400866,0.571682680578096,-0.593966663263337,0.42823869231515,-0.213453511442953,-0.473792046212386,-0.0110346844353378
"15",1.31443354997714,0.571682680578096,-0.593966663263337,0.38086921493794,-0.213453511442953,-0.473792046212386,-0.0834608604762995
"16",1.03153384796139,0.571682680578096,-0.593966663263337,0.546662385758175,-0.213453511442953,-0.473792046212386,-0.466586032207089
"17",-0.100064960101643,0.571682680578096,-0.593966663263337,0.47560816969236,-0.213453511442953,-0.473792046212386,-0.474089893071614
"18",1.88023295400866,0.571682680578096,-0.593966663263337,0.0650726990898718,-0.213453511442953,-1.44426054874044,-0.401058024225444
"19",1.73878310300078,0.571682680578096,-0.593966663263337,-0.0296662556645485,-0.213453511442953,-1.63835424924605,-0.20999253472796
"20",1.03153384796139,0.571682680578096,-0.593966663263337,0.00191339592025827,-0.213453511442953,-1.63835424924605,1.95690406645026
"21",1.31443354997714,0.571682680578096,-0.593966663263337,0.00191339592025827,-0.213453511442953,-1.63835424924605,1.95690406645026
"22",1.88023295400866,0.571682680578096,-0.593966663263337,-0.0533509943531536,-0.213453511442953,-2.22063535076287,1.67656006927599
"23",2.02168280501654,0.571682680578096,-0.593966663263337,-0.116510297522767,-0.213453511442953,-2.22063535076287,1.53221552025298
"24",1.31443354997714,0.571682680578096,-0.0263398038785493,-0.155984862003776,-0.213453511442953,-2.22063535076287,1.86575035832099
"25",0.748634145945629,0.571682680578096,-0.593966663263337,-0.203354339380986,-0.213453511442953,-2.22063535076287,1.42033365834547
"26",-0.241514811109522,0.571682680578096,-0.593966663263337,-0.203354339380986,-0.213453511442953,-2.22063535076287,1.26694348495377
"27",-0.382964662117401,0.571682680578096,-0.593966663263337,-0.282303468343003,-0.213453511442953,-2.22063535076287,0.804435847085841
"28",-0.382964662117401,0.571682680578096,-0.593966663263337,-0.31388311992781,-0.213453511442953,-2.22063535076287,-0.453884837625147
"29",-0.382964662117401,0.571682680578096,-0.593966663263337,-0.305988207031608,-0.213453511442953,-2.22063535076287,-0.538326980023977
"30",0.465734443929871,0.571682680578096,-0.593966663263337,1.05193681111508,-0.213453511442953,-2.22063535076287,0.0232175496046458
"31",1.5973332519929,0.571682680578096,-0.593966663263337,1.00456733373787,-0.213453511442953,-2.22063535076287,0.0411038416857197
"32",1.5973332519929,0.571682680578096,-0.593966663263337,0.965092769256865,-0.213453511442953,-2.22063535076287,0.192848243717816
"33",1.5973332519929,0.571682680578096,-0.593966663263337,0.965092769256865,-0.213453511442953,-2.22063535076287,0.192848243717816
"34",1.88023295400866,0.571682680578096,-0.593966663263337,1.03614698532268,-0.213453511442953,0.690770156821273,-0.60299845272553
"35",2.02168280501654,0.571682680578096,-0.593966663263337,1.34404858827455,-0.213453511442953,0.690770156821273,-0.460942076522194
