"","Rockiness","Sandiness","VallyBotFlat","PPTann","Loaminess","cvTemp","T0"
"1",1.88023295400866,0.571682680578096,-0.593966663263337,0.47560816969236,-0.213453511442953,-0.473792046212386,-0.474089893071614
"2",1.03153384796139,0.571682680578096,-0.593966663263337,0.15191674094809,-0.213453511442953,-0.473792046212386,0.776766698484283
"3",0.465734443929871,0.571682680578096,-0.593966663263337,0.167706566740494,-0.213453511442953,-0.473792046212386,-0.8634004731465
"4",1.88023295400866,0.571682680578096,-0.593966663263337,0.42823869231515,-0.213453511442953,-0.473792046212386,-0.0110346844353378
"5",1.31443354997714,0.571682680578096,-0.593966663263337,0.38086921493794,-0.213453511442953,-0.473792046212386,-0.0834608604762995
"6",1.03153384796139,0.571682680578096,-0.593966663263337,0.546662385758175,-0.213453511442953,-0.473792046212386,-0.466586032207089
"7",-0.100064960101643,0.571682680578096,-0.593966663263337,0.47560816969236,-0.213453511442953,-0.473792046212386,-0.474089893071614
"8",1.88023295400866,0.571682680578096,-0.593966663263337,-0.0533509943531536,-0.213453511442953,-2.22063535076287,1.67656006927599
"9",2.02168280501654,0.571682680578096,-0.593966663263337,-0.116510297522767,-0.213453511442953,-2.22063535076287,1.53221552025298
"10",1.31443354997714,0.571682680578096,-0.0263398038785493,-0.155984862003776,-0.213453511442953,-2.22063535076287,1.86575035832099
"11",0.748634145945629,0.571682680578096,-0.593966663263337,-0.203354339380986,-0.213453511442953,-2.22063535076287,1.42033365834547
"12",-0.241514811109522,0.571682680578096,-0.593966663263337,-0.203354339380986,-0.213453511442953,-2.22063535076287,1.26694348495377
"13",-0.382964662117401,0.571682680578096,-0.593966663263337,-0.282303468343003,-0.213453511442953,-2.22063535076287,0.804435847085841
"14",-0.382964662117401,0.571682680578096,-0.593966663263337,-0.31388311992781,-0.213453511442953,-2.22063535076287,-0.453884837625147
"15",-0.382964662117401,0.571682680578096,-0.593966663263337,-0.305988207031608,-0.213453511442953,-2.22063535076287,-0.538326980023977
"16",0.465734443929871,0.571682680578096,-0.593966663263337,1.05193681111508,-0.213453511442953,-2.22063535076287,0.0232175496046458
"17",1.5973332519929,0.571682680578096,-0.593966663263337,1.00456733373787,-0.213453511442953,-2.22063535076287,0.0411038416857197
"18",1.5973332519929,0.571682680578096,-0.593966663263337,0.965092769256865,-0.213453511442953,-2.22063535076287,0.192848243717816
"19",1.5973332519929,0.571682680578096,-0.593966663263337,0.965092769256865,-0.213453511442953,-2.22063535076287,0.192848243717816
"20",1.5973332519929,0.571682680578096,-0.593966663263337,3.96515966981351,-0.213453511442953,0.108489055304443,-0.321458365213707
"21",1.73878310300078,0.571682680578096,-0.593966663263337,4.02831897298312,-0.213453511442953,0.108489055304443,-0.961850026429414
"22",1.88023295400866,0.571682680578096,-0.593966663263337,4.33622057593499,-0.213453511442953,0.108489055304443,-0.667761697064236
"23",1.5973332519929,0.571682680578096,-0.593966663263337,4.03621388587932,-0.213453511442953,0.108489055304443,-0.678098242462209
"24",-0.382964662117401,-1.74540287433136,-0.593966663263337,4.17832231801095,4.67463190060068,0.302582755810053,-1.27105620348822
"25",0.182834741914114,-1.74540287433136,-0.593966663263337,4.4072747920008,4.67463190060068,0.302582755810053,-0.88155902108446
"26",0.748634145945629,0.571682680578096,-0.593966663263337,4.41516970489701,-0.213453511442953,0.302582755810053,-0.737557086173485
"27",-0.382964662117401,0.571682680578096,-0.593966663263337,4.43885444358561,-0.213453511442953,0.302582755810053,-1.20963038768731
"28",1.03153384796139,0.571682680578096,-0.593966663263337,1.19404524324671,-0.213453511442953,1.2730512583381,-0.182350917617547
"29",2.02168280501654,0.571682680578096,0.304256059279624,1.41510280434036,-0.213453511442953,1.2730512583381,1.44819858643963
"30",-0.100064960101643,0.571682680578096,-0.593966663263337,1.62037053964161,-0.213453511442953,1.2730512583381,-1.29748949404279
"31",-0.382964662117401,0.571682680578096,-0.593966663263337,1.54142141067959,-0.213453511442953,1.07895755783249,-1.07134888482552
"32",-0.665864364133158,0.571682680578096,-0.593966663263337,0.38086921493794,-0.213453511442953,0.690770156821273,-0.933015378036015
"33",-0.382964662117401,0.571682680578096,-0.593966663263337,0.412448866522746,-0.213453511442953,0.690770156821273,-0.944511305116685
"34",-0.665864364133158,0.571682680578096,-0.593966663263337,0.15191674094809,-0.213453511442953,0.496676456315663,-0.893470979586889
"35",1.88023295400866,0.571682680578096,-0.593966663263337,-0.242828903861994,-0.213453511442953,0.302582755810053,-0.134553189933815
"36",1.73878310300078,-1.74540287433136,-0.593966663263337,-0.31388311992781,-0.213453511442953,0.302582755810053,1.82209153147285
"37",-0.665864364133158,0.571682680578096,-0.593966663263337,-0.282303468343003,-0.213453511442953,0.302582755810053,1.84283498052394
"38",-0.52441451312528,0.571682680578096,-0.593966663263337,-0.274408555446801,-0.213453511442953,-0.279698345706777,-0.18593918863022
"39",-0.382964662117401,0.571682680578096,-0.593966663263337,-0.305988207031608,-0.213453511442953,-0.279698345706777,-0.460574989973583
"40",-0.52441451312528,0.571682680578096,-0.593966663263337,-0.321778032824011,-0.213453511442953,-0.279698345706777,0.0951389816412673
"41",-0.382964662117401,0.571682680578096,-0.593966663263337,-0.36125259730502,-0.213453511442953,-0.279698345706777,0.0362430039711948
"42",-0.52441451312528,0.571682680578096,-0.593966663263337,-0.266513642550599,-0.213453511442953,-0.279698345706777,-0.892296302631333
"43",-0.52441451312528,0.571682680578096,-0.593966663263337,-0.234933990965793,-0.213453511442953,-0.279698345706777,-0.906542319772014
"44",-0.665864364133158,0.571682680578096,-0.593966663263337,-0.298093294135406,-0.213453511442953,-0.279698345706777,-0.85994068242584
"45",-0.665864364133158,0.571682680578096,-0.593966663263337,-0.305988207031608,-0.213453511442953,-0.279698345706777,-0.797034284212192
"46",2.02168280501654,0.571682680578096,-0.593966663263337,0.933513117672058,-0.213453511442953,0.108489055304443,-0.975071260288555
"47",1.73878310300078,0.571682680578096,-0.593966663263337,0.822984337125235,-0.213453511442953,0.108489055304443,-0.760359278951376
"48",1.88023295400866,0.571682680578096,-0.593966663263337,0.744035208163218,-0.213453511442953,0.108489055304443,-0.740145046341193
"49",1.88023295400866,0.571682680578096,-0.593966663263337,0.61771660182399,-0.213453511442953,0.108489055304443,-0.417200655200615
"50",1.5973332519929,0.571682680578096,-0.593966663263337,0.507187821277167,-0.213453511442953,-0.0856046452011667,1.44314196923251
"51",1.31443354997714,0.571682680578096,-0.593966663263337,0.372974302041738,-0.213453511442953,-0.0856046452011667,1.91382340091618
"52",1.03153384796139,0.571682680578096,-0.593966663263337,0.120337089363284,-0.213453511442953,-0.0856046452011667,0.708390710696329
"53",0.748634145945629,0.571682680578096,-0.593966663263337,-0.0138764298721451,-0.213453511442953,-0.0856046452011667,0.781973209365416
"54",-0.665864364133158,0.571682680578096,0.453959846370117,-0.171774687796179,-0.213453511442953,0.302582755810053,1.83485390714623
"55",-0.665864364133158,0.571682680578096,1.17752815064084,-0.187564513588582,-0.213453511442953,0.302582755810053,1.95864772755616
"56",-0.665864364133158,0.571682680578096,1.77634329900281,-0.187564513588582,-0.213453511442953,0.302582755810053,1.99370449294852
"57",-0.665864364133158,0.571682680578096,1.86990816593437,-0.195459426484784,-0.213453511442953,0.302582755810053,1.93449037360298
"58",-0.665864364133158,0.571682680578096,1.88862113932068,-0.195459426484784,-0.213453511442953,0.302582755810053,1.8029785585085
"59",-0.665864364133158,-1.74540287433136,1.88862113932068,-0.203354339380986,-0.213453511442953,0.302582755810053,1.88716985843244
"60",-0.665864364133158,-1.74540287433136,1.88238348152524,-0.203354339380986,-0.213453511442953,0.302582755810053,1.87794986795316
"61",-0.665864364133158,0.571682680578096,1.88862113932068,-0.211249252277187,-0.213453511442953,0.302582755810053,1.78411336896446
"62",-0.665864364133158,0.571682680578096,1.89485879711612,-0.211249252277187,-0.213453511442953,0.302582755810053,1.44989330267238
"63",-0.665864364133158,0.571682680578096,1.89485879711612,-0.211249252277187,-0.213453511442953,0.302582755810053,1.79987667717273
"64",-0.665864364133158,-1.74540287433136,1.11515157268646,-0.250723816758196,-0.213453511442953,0.108489055304443,-0.910540504097303
"65",-0.665864364133158,-1.74540287433136,1.07772562591384,-0.266513642550599,-0.213453511442953,0.108489055304443,-0.875713167797829
"66",-0.665864364133158,-1.74540287433136,1.11515157268646,-0.266513642550599,-0.213453511442953,0.108489055304443,-0.906095697804537
"67",-0.665864364133158,-1.74540287433136,1.09643859930015,-0.274408555446801,-0.213453511442953,0.108489055304443,-0.866747078848004
"68",-0.665864364133158,-1.74540287433136,1.24614238639065,-0.290198381239204,-0.213453511442953,0.108489055304443,-0.876789955007088
"69",-0.665864364133158,-1.74540287433136,1.23990472859521,-0.298093294135406,-0.213453511442953,0.108489055304443,-0.907163307850081
"70",-0.665864364133158,-1.74540287433136,1.20871643961802,-0.305988207031608,-0.213453511442953,0.108489055304443,-0.902510485846436
"71",-0.665864364133158,-1.74540287433136,0.379107952824871,-0.298093294135406,-0.213453511442953,0.108489055304443,-0.931253362602682
"72",-0.665864364133158,0.571682680578096,3.14239035620356,-0.55073050681386,-0.213453511442953,-0.279698345706777,-0.873275101304137
"73",-0.665864364133158,0.571682680578096,3.14239035620356,-0.558625419710062,-0.213453511442953,-0.279698345706777,-0.778799259909938
"74",-0.665864364133158,0.571682680578096,3.14239035620356,-0.558625419710062,-0.213453511442953,-0.279698345706777,-0.573151257268879
"75",-0.665864364133158,0.571682680578096,3.14239035620356,-0.566520332606264,-0.213453511442953,-0.279698345706777,-0.338255633867235
"76",-0.665864364133158,-1.74540287433136,3.14239035620356,-0.574415245502465,-0.213453511442953,-0.279698345706777,-0.282663435134662
"77",-0.665864364133158,-1.74540287433136,3.14239035620356,-0.574415245502465,4.67463190060068,-0.279698345706777,-0.613334998123503
"78",-0.665864364133158,-1.74540287433136,3.14239035620356,-0.574415245502465,4.67463190060068,-0.279698345706777,-0.154333036794808
"79",-0.665864364133158,0.571682680578096,1.607926538526,-0.400727161786028,-0.213453511442953,-0.0856046452011667,-0.902678733847883
"80",-0.665864364133158,0.571682680578096,1.62040185411688,-0.400727161786028,-0.213453511442953,-0.0856046452011667,-0.904872075975834
"81",-0.665864364133158,0.571682680578096,1.62040185411688,-0.400727161786028,-0.213453511442953,-0.0856046452011667,-0.904872075975834
"82",-0.665864364133158,0.571682680578096,1.60168888073057,-0.40862207468223,-0.213453511442953,-0.0856046452011667,-0.90710824486779
"83",-0.665864364133158,0.571682680578096,1.607926538526,-0.400727161786028,-0.213453511442953,-0.0856046452011667,-0.649220767304806
"84",-0.665864364133158,0.571682680578096,1.607926538526,-0.400727161786028,-0.213453511442953,-0.0856046452011667,0.587952673151613
"85",-0.665864364133158,0.571682680578096,1.60168888073057,-0.400727161786028,-0.213453511442953,-0.0856046452011667,0.844735832014192
"86",-0.665864364133158,0.571682680578096,1.58297590734426,-0.400727161786028,-0.213453511442953,-0.0856046452011667,0.755191186589667
"87",-0.665864364133158,0.571682680578096,1.57673824954882,-0.400727161786028,-0.213453511442953,-0.0856046452011667,-0.00181163490148503
"88",-0.665864364133158,0.571682680578096,1.54554996057163,-0.392832248889826,-0.213453511442953,-0.0856046452011667,-0.508727567987639
"89",-0.665864364133158,0.571682680578096,1.53307464498076,-0.392832248889826,-0.213453511442953,-0.0856046452011667,-0.0311082005352191
"90",-0.665864364133158,0.571682680578096,1.2211917552089,-0.392832248889826,-0.213453511442953,-0.0856046452011667,-0.0424419977235856
"91",-0.665864364133158,0.571682680578096,-0.213469537741666,-0.274408555446801,-0.213453511442953,-0.473792046212386,0.212472078795649
"92",-0.665864364133158,0.571682680578096,-0.593966663263337,-0.266513642550599,-0.213453511442953,-0.473792046212386,0.198932703261044
"93",-0.665864364133158,0.571682680578096,-0.593966663263337,-0.266513642550599,-0.213453511442953,-0.473792046212386,-0.368506624527358
"94",-0.665864364133158,0.571682680578096,0.404058584006619,-0.258618729654398,-0.213453511442953,-0.473792046212386,-0.351504399217522
"95",-0.665864364133158,0.571682680578096,-0.244657826718852,-0.258618729654398,-0.213453511442953,-0.473792046212386,0.605294453518914
"96",-0.665864364133158,0.571682680578096,-0.593966663263337,-0.242828903861994,-0.213453511442953,-0.473792046212386,0.853643798927153
"97",-0.665864364133158,0.571682680578096,-0.593966663263337,-0.234933990965793,-0.213453511442953,-0.473792046212386,0.134435596670081
"98",-0.665864364133158,0.571682680578096,-0.593966663263337,-0.234933990965793,-0.213453511442953,-0.473792046212386,-0.0313223343552422
